"Sector","Categoría","Subcategoría",Año,"Tipo de GEI","GEI",Gg Gas,"Gg CO2 - eq (GWP)","Gg CO2 - eq (GTP)","Notation Key"
"2 - Procesos Industriales y Uso de Productos","2.A - Industria Mineral","2.A.2 - Producción de cal",2006,"Directo","CO2",18,85275,"18,85275","18,85275",
"2 - Procesos Industriales y Uso de Productos","2.A - Industria Mineral","2.A.4 - Otros usos en procesos de carbonatos",2006,"Directo","CO2",4,5443120393,"4,5443120393","4,5443120393",
"2 - Procesos Industriales y Uso de Productos","2.B - Industria Química","2.B.5 - Producción de Carburo",2006,"Directo","CO2",0,46929388,"0,46929388","0,46929388",
"2 - Procesos Industriales y Uso de Productos","2.C - Industria de los metales","2.C.1 - Producción de hierro y acero",2006,"Directo","CO2",3,5159618824,"3,5159618824","3,5159618824",
"2 - Procesos Industriales y Uso de Productos","2.D - Uso de productos no energéticos de combustibles y de solventes","2.D.1 - Uso de lubricantes",2006,"Directo","CO2",12,637386667,"12,637386667","12,637386667",
"2 - Procesos Industriales y Uso de Productos","2.D - Uso de productos no energéticos de combustibles y de solventes","2.D.2 - Uso de la cera de parafina",2006,"Directo","CO2",0,70780792,"0,70780792","0,70780792",
"2 - Procesos Industriales y Uso de Productos","2.G - Manufactura y Utilización de Otros Productos","2.G.3 - N2O de Usos de Productos",2006,"Directo","N2O",0,0355,"9,4075","8,307",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.A - Ganado","3.A.1 - Fermentación entérica ",2006,"Directo","CH4",714,60553256,"20008,95491168","2858,42213024",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.A - Ganado","3.A.2 - Gestión del estiércol ",2006,"Directo","CH4",15,429702615,"432,03167322","61,71881046",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.A - Ganado","3.A.2 - Gestión del estiércol ",2006,"Directo","N2O",0,0404974253,"10,7318176952","9,476397512",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.B - Tierra","3.B.1 - Tierras forestales",2006,"Directo","CO2",-16400,250457,"-16400,250457","-16400,250457",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.B - Tierra","3.B.2 - Tierras de cultivo",2006,"Directo","CO2",1025,7378535,"1025,7378535","1025,7378535",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.B - Tierra","3.B.3 - Pastizales",2006,"Directo","CO2",158,2513823,"158,2513823","158,2513823",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.B - Tierra","3.B.5 - Asentamientos",2006,"Directo","CO2",-1,18305,"-1,18305","-1,18305",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.B - Tierra","3.B.6 - Otras Tierras",2006,"Directo","CO2",-0,591525,"-0,591525","-0,591525",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.C - Fuentes agregadas y fuentes de emisiones no-CO2 de la tierra","3.C.1 - Emisiones de la quema de biomasa",2006,"Directo","CH4",0,1633215,"4,573002","0,653286",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.C - Fuentes agregadas y fuentes de emisiones no-CO2 de la tierra","3.C.1 - Emisiones de la quema de biomasa",2006,"Directo","N2O",0,01135505,"3,00908825","2,6570817",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.C - Fuentes agregadas y fuentes de emisiones no-CO2 de la tierra","3.C.3 - Aplicación de Urea",2006,"Directo","CO2",87,877533333,"87,877533333","87,877533333",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.C - Fuentes agregadas y fuentes de emisiones no-CO2 de la tierra","3.C.4 - Emisiones directas de N2O provenientes de suelos manejados",2006,"Directo","N2O",22,136336257,"5866,129108105","5179,902684138",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.C - Fuentes agregadas y fuentes de emisiones no-CO2 de la tierra","3.C.5 - Emisiones indirectas de N2O provenientes de suelos manejados",2006,"Directo","N2O",5,4554905396,"1445,704992994","1276,5847862664",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.C - Fuentes agregadas y fuentes de emisiones no-CO2 de la tierra","3.C.6 - Emisiones indirectas de N2O provenientes de la gestión de estiércol",2006,"Directo","N2O",0,048090534,"12,7439915164","11,2531849616",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.C - Fuentes agregadas y fuentes de emisiones no-CO2 de la tierra","3.C.7 - Cultivo de arroz",2006,"Directo","CH4",18,493683104,"517,823126912","73,974732416",
"6 - Partidas informativas","Bunkers internacionales","Aviación Internacional",2006,"Directo","CO2",168,8180562,"168,8180562","168,8180562",
"6 - Partidas informativas","Bunkers internacionales","Aviación Internacional",2006,"Directo","CH4",0,0011806776,"0,0330589728","0,0047227104",
"6 - Partidas informativas","Bunkers internacionales","Aviación Internacional",2006,"Directo","N2O",0,0047227104,"1,251518256","1,1051142336",
"6 - Partidas informativas","Bunkers internacionales","Navegación internacional",2006,"Directo","CO2",779,60267532,"779,60267532","779,60267532",
"6 - Partidas informativas","Bunkers internacionales","Navegación internacional",2006,"Directo","CH4",0,0717450048,"2,0088601344","0,2869800192",
"6 - Partidas informativas","Bunkers internacionales","Navegación internacional",2006,"Directo","N2O",0,0204985728,"5,432121792","4,7966660352",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.1 - Industrias de la Energía",2008,"Directo","CO2",3049,7308528,"3049,7308528","3049,7308528",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.1 - Industrias de la Energía",2008,"Directo","CH4",0,0908711622,"2,5443925421","0,3634846489",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.1 - Industrias de la Energía",2008,"Directo","N2O",0,0203415788,"5,3905183915","4,7599294476",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.2 - Industrias Manufactureras y de la Construcción",2008,"Directo","CO2",676,45552752,"676,45552752","676,45552752",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.2 - Industrias Manufactureras y de la Construcción",2008,"Directo","CH4",0,1907303766,"5,3404505437","0,7629215062",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.2 - Industrias Manufactureras y de la Construcción",2008,"Directo","N2O",0,1134438816,"30,0626286346","26,5458683038",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.3 - Transporte",2008,"Directo","CO2",2770,8822097,"2770,8822097","2770,8822097",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.3 - Transporte",2008,"Directo","CH4",0,3517824988,"9,8499099664","1,4071299952",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.3 - Transporte",2008,"Directo","N2O",0,1710882191,"45,3383780641","40,0346432717",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.4 - Otros Sectores (Comercial/Institucional, Residencial, Agricola/Silvicultura/Pesca)",2008,"Directo","CO2",1010,4291827,"1010,4291827","1010,4291827",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.4 - Otros Sectores (Comercial/Institucional, Residencial, Agricola/Silvicultura/Pesca)",2008,"Directo","CH4",4,4518520778,"124,6518581784","17,8074083112",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.4 - Otros Sectores (Comercial/Institucional, Residencial, Agricola/Silvicultura/Pesca)",2008,"Directo","N2O",0,214531295,"56,8507931618","50,2003230183",
"1 - Energía","1.B - Emisiones fugitivas de los combustibles","1.B.2 - Petróleo y Gas Natural",2008,"Directo","CO2",0,0063847067,"0,0063847067","0,0063847067",
"1 - Energía","1.B - Emisiones fugitivas de los combustibles","1.B.2 - Petróleo y Gas Natural",2008,"Directo","CH4",0,1814165719,"5,0796640135","0,7256662876",
"2 - Procesos Industriales y Uso de Productos","2.A - Industria Mineral","2.A.1 - Producción de cemento",2008,"Directo","CO2",392,62297228,"392,62297228","392,62297228",
"2 - Procesos Industriales y Uso de Productos","2.A - Industria Mineral","2.A.2 - Producción de cal",2008,"Directo","CO2",25,8779848,"25,8779848","25,8779848",
"2 - Procesos Industriales y Uso de Productos","2.A - Industria Mineral","2.A.3 - Producción de vidrio",2008,"Directo","CO2",1,32825,"1,32825","1,32825",
"2 - Procesos Industriales y Uso de Productos","2.A - Industria Mineral","2.A.4 - Otros usos en procesos de carbonatos",2008,"Directo","CO2",3,7334065931,"3,7334065931","3,7334065931",
"2 - Procesos Industriales y Uso de Productos","2.B - Industria Química","2.B.5 - Producción de Carburo",2008,"Directo","CO2",0,410267,"0,410267","0,410267",
"2 - Procesos Industriales y Uso de Productos","2.C - Industria de los metales","2.C.1 - Producción de hierro y acero",2008,"Directo","CO2",3,9668817083,"3,9668817083","3,9668817083",
"2 - Procesos Industriales y Uso de Productos","2.D - Uso de productos no energéticos de combustibles y de solventes","2.D.1 - Uso de lubricantes",2008,"Directo","CO2",9,64084,"9,64084","9,64084",
"2 - Procesos Industriales y Uso de Productos","2.D - Uso de productos no energéticos de combustibles y de solventes","2.D.2 - Uso de la cera de parafina",2008,"Directo","CO2",0,305163478,"0,305163478","0,305163478",
"2 - Procesos Industriales y Uso de Productos","2.G - Manufactura y Utilización de Otros Productos","2.G.3 - N2O de Usos de Productos",2008,"Directo","N2O",0,032926993,"8,725653145","7,704916362",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.A - Ganado","3.A.1 - Fermentación entérica ",2008,"Directo","CH4",698,23818906,"19550,66929368","2792,95275624",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.A - Ganado","3.A.2 - Gestión del estiércol ",2008,"Directo","CH4",15,111470437,"423,121172236","60,445881748",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.A - Ganado","3.A.2 - Gestión del estiércol ",2008,"Directo","N2O",0,0410798419,"10,886158091","9,6126829936",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.B - Tierra","3.B.1 - Tierras forestales",2008,"Directo","CO2",-14912,078839,"-14912,078839","-14912,078839",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.B - Tierra","3.B.2 - Tierras de cultivo",2008,"Directo","CO2",1401,7366825,"1401,7366825","1401,7366825",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.B - Tierra","3.B.3 - Pastizales",2008,"Directo","CO2",267,3589974,"267,3589974","267,3589974",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.B - Tierra","3.B.5 - Asentamientos",2008,"Directo","CO2",210,832545,"210,832545","210,832545",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.B - Tierra","3.B.6 - Otras Tierras",2008,"Directo","CO2",-0,591525,"-0,591525","-0,591525",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.C - Fuentes agregadas y fuentes de emisiones no-CO2 de la tierra","3.C.1 - Emisiones de la quema de biomasa",2008,"Directo","CH4",0,2001765,"5,604942","0,800706",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.C - Fuentes agregadas y fuentes de emisiones no-CO2 de la tierra","3.C.1 - Emisiones de la quema de biomasa",2008,"Directo","N2O",0,01231055,"3,26229575","2,8806687",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.C - Fuentes agregadas y fuentes de emisiones no-CO2 de la tierra","3.C.3 - Aplicación de Urea",2008,"Directo","CO2",98,293066667,"98,293066667","98,293066667",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.C - Fuentes agregadas y fuentes de emisiones no-CO2 de la tierra","3.C.4 - Emisiones directas de N2O provenientes de suelos manejados",2008,"Directo","N2O",22,186259233,"5879,358696745","5191,584660522",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.C - Fuentes agregadas y fuentes de emisiones no-CO2 de la tierra","3.C.5 - Emisiones indirectas de N2O provenientes de suelos manejados",2008,"Directo","N2O",5,4984663975,"1457,0935953375","1286,641137015",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.C - Fuentes agregadas y fuentes de emisiones no-CO2 de la tierra","3.C.6 - Emisiones indirectas de N2O provenientes de la gestión de estiércol",2008,"Directo","N2O",0,0519195188,"13,7586724923","12,1491674083",
"3 - Agricultura, Silvicultura y Otros Usos de la Tierra","3.C - Fuentes agregadas y fuentes de emisiones no-CO2 de la tierra","3.C.7 - Cultivo de arroz",2008,"Directo","CH4",16,964329512,"475,001226336","67,857318048",
"6 - Partidas informativas","Bunkers internacionales","Aviación Internacional",2008,"Directo","CO2",198,4606002,"198,4606002","198,4606002",
"6 - Partidas informativas","Bunkers internacionales","Aviación Internacional",2008,"Directo","CH4",0,0013879242,"0,0388618776","0,0055516968",
"6 - Partidas informativas","Bunkers internacionales","Aviación Internacional",2008,"Directo","N2O",0,0055516968,"1,471199652","1,2990970512",
"6 - Partidas informativas","Bunkers internacionales","Navegación internacional",2008,"Directo","CO2",1410,6296351,"1410,6296351","1410,6296351",
"6 - Partidas informativas","Bunkers internacionales","Navegación internacional",2008,"Directo","CH4",0,1290120552,"3,6123375456","0,5160482208",
"6 - Partidas informativas","Bunkers internacionales","Navegación internacional",2008,"Directo","N2O",0,0368605872,"9,768055608","8,6253774048",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.1 - Industrias de la Energía",2010,"Directo","CO2",1221,7312674,"1221,7312674","1221,7312674",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.1 - Industrias de la Energía",2010,"Directo","CH4",0,041898991,"1,1731717477","0,167595964",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.1 - Industrias de la Energía",2010,"Directo","N2O",0,0129424509,"3,4297494933","3,0285335148",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.2 - Industrias Manufactureras y de la Construcción",2010,"Directo","CO2",547,61788604,"547,61788604","547,61788604",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.2 - Industrias Manufactureras y de la Construcción",2010,"Directo","CH4",0,2396872278,"6,7112423798","0,9587489114",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.2 - Industrias Manufactureras y de la Construcción",2010,"Directo","N2O",0,1469075292,"38,9304952327","34,3763618281",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.3 - Transporte",2010,"Directo","CO2",3142,5759668,"3142,5759668","3142,5759668",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.3 - Transporte",2010,"Directo","CH4",0,4400437614,"12,3212253195","1,7601750456",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.3 - Transporte",2010,"Directo","N2O",0,1918438945,"50,8386320478","44,8914713177",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.4 - Otros Sectores (Comercial/Institucional, Residencial, Agricola/Silvicultura/Pesca)",2010,"Directo","CO2",1052,1844589,"1052,1844589","1052,1844589",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.4 - Otros Sectores (Comercial/Institucional, Residencial, Agricola/Silvicultura/Pesca)",2010,"Directo","CH4",4,4586916294,"124,8433656232","17,8347665176",
"1 - Energía","1.A - Actividades de quema de combustibles","1.A.4 - Otros Sectores (Comercial/Institucional, Residencial, Agricola/Silvicultura/Pesca)",2010,"Directo","N2O",0,2184664829,"57,8936179791","51,121157008",
"1 - Energía","1.B - Emisiones fugitivas de los combustibles","1.B.2 - Petróleo y Gas Natural",2010,"Directo","CO2",0,0050302648,"0,0050302648","0,0050302648",
"1 - Energía","1.B - Emisiones fugitivas de los combustibles","1.B.2 - Petróleo y Gas Natural",2010,"Directo","CH4",0,145358547,"4,0700393166","0,5814341881",
"2 - Procesos Industriales y Uso de Productos","2.A - Industria Mineral","2.A.1 - Producción de cemento",2010,"Directo","CO2",370,92846443,"370,92846443","370,92846443",
"2 - Procesos Industriales y Uso de Productos","2.A - Industria Mineral","2.A.2 - Producción de cal",2010,"Directo","CO2",28,7654704,"28,7654704","28,7654704",
"2 - Procesos Industriales y Uso de Productos","2.A - Industria Mineral","2.A.3 - Producción de vidrio",2010,"Directo","CO2",1,617,"1,617","1,617",
"2 - Procesos Industriales y Uso de Productos","2.A - Industria Mineral","2.A.4 - Otros usos en procesos de carbonatos",2010,"Directo","CO2",4,0726379784,"4,0726379784","4,0726379784",
"2 - Procesos Industriales y Uso de Productos","2.B - Industria Química","2.B.5 - Producción de Carburo",2010,"Directo","CO2",0,2623423638,"0,2623423638","0,2623423638",
