id,nombre,operador_norm,web,continente,pais,pais_iso,ciudad,direccion,latitud,longitud,estado,estado_ord,anio_registro,inversion_usd_m,cap_mw,consumo_electrico_mw,consumo_agua_ml_año,agua_indirecta_ml_año,agua_total_ml_año,co2_ton_año,tecnologia_refrigeracion,riesgo_hidrico_cuenca,riesgo_hidrico_cuenca_ord,riesgo_hidrico_pais,riesgo_hidrico_pais_ord,divergencia_pais_cuenca,bws_descripcion,tamaño_categoria,tamaño_porredes
5762,NetFactor,NetFactor,http://www.netfactor.com.tr/,Oriente Medio,Turquía,TR,Istanbul,Mahir Iz Caddesi No:28 Kat:B1 PK:,41.021832,29.04434,operativo,2,2018,,,0.28,4415040,6181056,10596096,1060,mixto,High (40-80%),4.0,High (40-80%),4.0,0.0,ALTO: entre 40-80% del agua disponible comprometida,,local
5768,Association Alsace Reseau Neutre,Association Alsace Reseau Neutre,https://arn-fai.net,Europa,Francia,FR,Strasbourg,18 rue Frédéric,48.56705,7.759874,operativo,2,2018,,,0.28,4415040,6181056,10596096,1060,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,local
15233,CNT EP - PICHINCHA - UIOETT,CORPORACION NACIONAL DE TELECOMUNICACIONES CNT EP,https://empresas.cnt.com.ec/,América del Sur,EC,EC,Quito,Quito,-0.273055,-78.4753,operativo,2,2024,,,0.28,4415040,6181056,10596096,1060,mixto,Low (<10%),1.0,Low - Medium (10-20%),2.0,-1.0,MEDIO-BAJO: 10-20% del agua comprometida,,local
15250,SHIFT DATA - Yuchengco Tower,SHIFT DATA SERVICES INC,http://www.shift.com.ph,Asia-Pacífico,Filipinas,PH,Makati,6819 Ayala Ave.,14.560937,121.015958,operativo,2,2024,,,0.28,4415040,6181056,10596096,1060,mixto,Low - Medium (10-20%),2.0,Low - Medium (10-20%),2.0,0.0,MEDIO-BAJO: 10-20% del agua comprometida,,local
15251,HighDC La Chaux-de-Fonds,HighDC,https://www.highdc.ch,Europa,Suiza,CH,La Chaux-de-Fonds,Allée des Défricheurs 4,47.08215,6.801956,operativo,2,2024,,,0.28,4415040,6181056,10596096,1060,mixto,Low (<10%),1.0,Low (<10%),1.0,0.0,BAJO: menos del 10% del agua comprometida,,local
5951,LightWave Networks,LightWave Networks,https://www.lightwavenetworks.com/datacenters/boston-datacenter/,América del Norte,Estados Unidos,US,Needham,105 Cabot St,42.302267,-71.219577,operativo,2,2018,,,0.28,4415040,6181056,10596096,1060,mixto,Medium - High (20-40%),3.0,Medium - High (20-40%),3.0,0.0,MEDIO-ALTO: 20-40% del agua comprometida,,local
5961,Maxiweb Internet Provider,G2G Internet Jundiai,https://www.g2gtelecom.com.br/,América del Sur,Brasil,BR,Jundiai,Rua Santa Catarina 519,-23.208805,-46.869404,operativo,2,2018,,,0.28,4415040,6181056,10596096,1060,mixto,High (40-80%),4.0,Low - Medium (10-20%),2.0,2.0,MEDIO-BAJO: 10-20% del agua comprometida,,local
5982,Tier Datacenter,S.C. TIER S.R.L,https://www.nixservers.ro/data-center/,Europa,Rumanía,RO,Craiova,Bd. Decebal nr. 85,44.316567,23.835249,operativo,2,2018,,,0.28,4415040,6181056,10596096,1060,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,local
5985,Virtual Ariki Tecnologia,Arikinet Internet Ltda - EPP,http://www.virtualariki.com.br,América del Sur,Brasil,BR,Santos,"Av. Ana Costa, 146",-23.949691,-46.331029,operativo,2,2018,,,0.28,4415040,6181056,10596096,1060,mixto,Low (<10%),1.0,Low - Medium (10-20%),2.0,-1.0,MEDIO-BAJO: 10-20% del agua comprometida,,local
5990,Top Telecom,Top Telecom,http://www.toptel.ro/NEOTTL/,Europa,Rumanía,RO,Iași,Strada Atelierului 3,47.144244,27.603334,operativo,2,2018,,,0.28,4415040,6181056,10596096,1060,mixto,Low - Medium (10-20%),2.0,Medium - High (20-40%),3.0,-1.0,MEDIO-ALTO: 20-40% del agua comprometida,,local
15187,STT Mandaluyong,ST Telemedia Global Data Centres,https://www.sttelemediagdc.com/ph-en/locations,Asia-Pacífico,Filipinas,PH,Mandaluyong,"MD1 - 9 Sheridan, Mandaluyong, 1554 Metro Manila, Philippines",14.571933,121.05175,operativo,2,2024,,,0.28,4415040,6181056,10596096,1060,mixto,Low - Medium (10-20%),2.0,Low - Medium (10-20%),2.0,0.0,MEDIO-BAJO: 10-20% del agua comprometida,,local
15188,STT Davao,ST Telemedia Global Data Centres,https://www.sttelemediagdc.com/ph-en/locations,Asia-Pacífico,Filipinas,PH,Davao,"3G4W+7P4, Talomo, Davao City, Davao del Sur",7.055638,125.546828,operativo,2,2024,,,0.28,4415040,6181056,10596096,1060,mixto,Low (<10%),1.0,Low - Medium (10-20%),2.0,-1.0,MEDIO-BAJO: 10-20% del agua comprometida,,local
15189,IKB - Rechenzentrum Karwendel,Innsbrucker Kommunalbetriebe AG,https://www.ikb.at/internet/rechenzentren,Europa,Austria,AT,Innsbruck,Karmelweg 4,47.289935,11.416019,operativo,2,2024,,,0.28,4415040,6181056,10596096,1060,mixto,Low (<10%),1.0,Low (<10%),1.0,0.0,BAJO: menos del 10% del agua comprometida,,local
15197,Choice2mobile Technology Ltd,De Choicetech Integrated Ltd,http://www.choice2mobiletech.com,África,Nigeria,NG,Lagos,"16b Akinola Adegunwa Street, Ikeja",6.636105,3.362261,operativo,2,2024,,,0.28,4415040,6181056,10596096,1060,mixto,Low (<10%),1.0,Low - Medium (10-20%),2.0,-1.0,MEDIO-BAJO: 10-20% del agua comprometida,,local
15207,ITENOS Berlin (BER1),ITENOS GmbH,https://itenos.de/en/datacenter/data-center-germany/data-center-berlin/,Europa,Alemania,DE,Kleinmachnow,Albert-Einstein-Ring 17,52.408761,13.186839,operativo,2,2024,,,0.28,4415040,6181056,10596096,1060,mixto,High (40-80%),4.0,Medium - High (20-40%),3.0,1.0,MEDIO-ALTO: 20-40% del agua comprometida,,local
15214,Ada Infrastructure (Docklands),Ada Infrastructure,https://adainfrastructure.com,Europa,Reino Unido,GB,London,North Woolrich Rd,51.502756,0.018048,operativo,2,2024,,,0.28,4415040,6181056,10596096,1060,mixto,High (40-80%),4.0,Low - Medium (10-20%),2.0,2.0,MEDIO-BAJO: 10-20% del agua comprometida,,local
15226,Khazna Data Center - Ibn Battuta - DXB8,Khazna Data Centers Limited,http://www.khazna.ae,Oriente Medio,Emiratos Árabes,AE,Jebel Ali,Ibn Battuta Data Center,25.046817,55.117658,operativo,2,2024,,,0.28,4415040,6181056,10596096,1060,mixto,High (40-80%),4.0,Extremely High (>80%),5.0,-1.0,CRÍTICO: más del 80% del agua disponible ya está comprometida,,local
15227,Khazna Data Center Ibn Battuta - DXB 3,Khazna Data Centers Limited,http://www.khazna.ae,Oriente Medio,Emiratos Árabes,AE,Jebel Ali,Ibn Battuta,25.046817,55.117658,operativo,2,2024,,,0.28,4415040,6181056,10596096,1060,mixto,High (40-80%),4.0,Extremely High (>80%),5.0,-1.0,CRÍTICO: más del 80% del agua disponible ya está comprometida,,local
6094,PoP - telnet - CGE,TELNET - SERVIÇOS EM TELECOMUNICAÇÕES LTDA,http://www.telnetfast.com.br,América del Sur,Brasil,BR,Campina Grande,"R. Vice-prefeito Antônio de Carvalho Sousa, 450 -Sala 706 - Estacao Velha",-7.232546,-35.886092,operativo,2,2018,,,0.28,4415040,6181056,10596096,1060,mixto,Low - Medium (10-20%),2.0,Low - Medium (10-20%),2.0,0.0,MEDIO-BAJO: 10-20% del agua comprometida,,local
6096,ZIP NET LIMITED,Zipnet Limited,http://www.zipbd.com,Asia-Pacífico,Bangladés,BD,Dhaka,"House-73, Block-C, Road-4,Banani",23.793257,90.401366,operativo,2,2018,,,0.28,4415040,6181056,10596096,1060,mixto,Low (<10%),1.0,Low (<10%),1.0,0.0,BAJO: menos del 10% del agua comprometida,,local
6104,Future Net Solution,Future Net Solution,http://www.futurenet-bd.com,Asia-Pacífico,Bangladés,BD,Uttara,"Room-715/A,(7th floor),Plot No.89",23.871139,90.400134,operativo,2,2018,,,0.28,4415040,6181056,10596096,1060,mixto,Low (<10%),1.0,Low (<10%),1.0,0.0,BAJO: menos del 10% del agua comprometida,,local
6106,Citynet Facility,"Citynet Marcin Sobala, Piotr Misiuda",http://www.citynet.rzeszow.pl,Europa,Polonia,PL,Rzeszów,Popiełuszki 22/7,50.02329,22.014328,operativo,2,2018,,,0.28,4415040,6181056,10596096,1060,mixto,Medium - High (20-40%),3.0,Low - Medium (10-20%),2.0,1.0,MEDIO-BAJO: 10-20% del agua comprometida,,local
2149,Utande Internet Services,Utande Internet Services,http://www.utande.co.zw,África,ZW,ZW,Harare,"Level 9, Pegasus House",-17.827053,31.046017,operativo,2,2015,,,0.28,4415040,6181056,10596096,1060,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,local
15138,STT Fairview Campus,ST Telemedia Global Data Centres,https://www.sttelemediagdc.com/ph-en,Asia-Pacífico,Filipinas,PH,Quezon City,"Regalado Avenue, Fairview, Quezon City, 1118",14.70523,121.069403,operativo,2,2024,,,0.28,4415040,6181056,10596096,1060,mixto,Low - Medium (10-20%),2.0,Low - Medium (10-20%),2.0,0.0,MEDIO-BAJO: 10-20% del agua comprometida,,local
15150,ITENOS München (MUC1),ITENOS GmbH,https://itenos.de/en/datacenter/data-center-germany/data-center-munich/,Europa,Alemania,DE,Garching,Robert-Bosch-Strasse 12,48.255514,11.61155,operativo,2,2024,,,0.28,4415040,6181056,10596096,1060,mixto,Low - Medium (10-20%),2.0,Medium - High (20-40%),3.0,-1.0,MEDIO-ALTO: 20-40% del agua comprometida,,local
15183,STT Cavite 2,ST Telemedia Global Data Centres,https://www.sttelemediagdc.com/ph-en/locations/calabarzon,Asia-Pacífico,Filipinas,PH,General Trias,Block 2 Lot 5 Gateway Business Park,14.260706,120.919694,operativo,2,2024,,,0.28,4415040,6181056,10596096,1060,mixto,Low - Medium (10-20%),2.0,Low - Medium (10-20%),2.0,0.0,MEDIO-BAJO: 10-20% del agua comprometida,,local
2301,Pacnet SEDS1,Telstra,http://www.pacnet.com/,Asia-Pacífico,Corea del Sur,KR,Seoul,"2481 Nambusunhwan-ro, 3F",37.478879,127.007442,operativo,2,2015,,,0.28,4415040,6181056,10596096,1060,mixto,High (40-80%),4.0,Medium - High (20-40%),3.0,1.0,MEDIO-ALTO: 20-40% del agua comprometida,,local
2320,Gafachi 1 West Main Rochester,Gafachi,http://www.gafachi.com,América del Norte,Estados Unidos,US,Rochester,1 W Main St,43.155428,-77.612713,operativo,2,2015,,,0.28,4415040,6181056,10596096,1060,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,local
2355,CyrusOne Wappingers Falls,CyrusOne Inc.,http://www.cyrusone.com,América del Norte,Estados Unidos,US,Wappingers Falls,155 Myers Corners Road,41.599043,-73.882221,operativo,2,2015,,,0.28,4415040,6181056,10596096,1060,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,local
5529,AirTrunk MEL1,AirTrunk Operating Pty Ltd,https://www.airtrunk.com/,Australia,Australia,AU,Derrimut,176 Swann Drive,-37.800397,144.773648,operativo,2,2018,,,0.28,4415040,6181056,10596096,1060,mixto,High (40-80%),4.0,High (40-80%),4.0,0.0,ALTO: entre 40-80% del agua disponible comprometida,,local
5560,Novácia,NOVACIA TECNOLOGIA E TELECOMUNICACOES LTDA,http://www.novaciaidc.com.br,América del Sur,Brasil,BR,Brasília,SCIA QD 12 CONJ 1 LOTE 17,-15.708744,-47.914304,operativo,2,2018,,,0.28,4415040,6181056,10596096,1060,mixto,Medium - High (20-40%),3.0,Low - Medium (10-20%),2.0,1.0,MEDIO-BAJO: 10-20% del agua comprometida,,local
5585,Fox Telecomunicação & Internet Ltda.,Fox Telecomunicação e Internet LTDA.,http://www.fox.com.br,América del Sur,Brasil,BR,Jundiai,"R. Moreira Cesar, 67",-23.198458,-46.874442,operativo,2,2018,,,0.28,4415040,6181056,10596096,1060,mixto,High (40-80%),4.0,Low - Medium (10-20%),2.0,2.0,MEDIO-BAJO: 10-20% del agua comprometida,,local
5599,NET VALE LTDA,Net Vale LTDA,http://www.netvale.psi.br,América del Sur,Brasil,BR,Coronel Fabriciano,"Av. Brasilia, 2648",-19.528289,-42.577135,operativo,2,2018,,,0.28,4415040,6181056,10596096,1060,mixto,Low (<10%),1.0,Low - Medium (10-20%),2.0,-1.0,MEDIO-BAJO: 10-20% del agua comprometida,,local
5600,Subrigo LAX11,SUBRIGO CORPORATION,http://www.subrigo.net,América del Norte,Estados Unidos,US,Los Angeles,"650 S Grand Ave, Ste 701",34.047423,-118.25618,operativo,2,2018,,,0.28,4415040,6181056,10596096,1060,mixto,Extremely High (>80%),5.0,Medium - High (20-40%),3.0,2.0,MEDIO-ALTO: 20-40% del agua comprometida,,local
15307,EXA Edge DC Barcelona,EXA Infrastructure,https://exainfra.net/,Europa,España,ES,Cerdanyola del Vallès,Carrer Bosc Tancat 1,41.500726,2.13558,operativo,2,2024,,,0.28,4415040,6181056,10596096,1060,mixto,High (40-80%),4.0,High (40-80%),4.0,0.0,ALTO: entre 40-80% del agua disponible comprometida,,local
15308,Secure Data Center Bekkan,"SECOM Trust Systems Co.,Ltd.",https://www.secomtrust.net/service/datacenter/index.html,Asia-Pacífico,Japón,JP,Mitaka,8-chome-8-1 Shimorenjak,35.687083,139.566331,operativo,2,2024,,,0.28,4415040,6181056,10596096,1060,mixto,Medium - High (20-40%),3.0,Low - Medium (10-20%),2.0,1.0,MEDIO-BAJO: 10-20% del agua comprometida,,local
15363,NTT NAV02 Airoli,NTTCINS,https://services.global.ntt/en-us/services-and-products/global-data-centers/global-locations/india/mumbai-data-centers,Asia-Pacífico,India,IN,Navi Mumbai,"PLOT NO B-1 AND B-2 TRANS THANE CREEK INDUSTRIAL AREA VILLAGE DIGHE,",19.103301,73.02522,operativo,2,2024,,,0.28,4415040,6181056,10596096,1060,mixto,Low - Medium (10-20%),2.0,Extremely High (>80%),5.0,-3.0,CRÍTICO: más del 80% del agua disponible ya está comprometida,,local
5667,MGcloud,MGCLOUD SOLUCOES EM TIC LTDA - ME,http://www.mgcloud.com.br,América del Sur,Brasil,BR,Belo Horizonte,"Rua Nelson Soares de Faria, 187 - Cidade Nova",-19.892764,-43.927168,operativo,2,2018,,,0.28,4415040,6181056,10596096,1060,mixto,Low - Medium (10-20%),2.0,Low - Medium (10-20%),2.0,0.0,MEDIO-BAJO: 10-20% del agua comprometida,,local
5718,Insidesign IDC RPO,Insidesign Tecnologia Ltda EPP,http://www.insidesign.com.br,América del Sur,Brasil,BR,Ribeirão Preto,Av. Saudade 1210,-21.162173,-47.801185,operativo,2,2018,,,0.28,4415040,6181056,10596096,1060,mixto,Low - Medium (10-20%),2.0,Low - Medium (10-20%),2.0,0.0,MEDIO-BAJO: 10-20% del agua comprometida,,local
5728,TCA Internet - TQR1,TCA Internet,http://www.tca.com.br,América del Sur,Brasil,BR,Taquara,"Rua Ernesto Alves, 2797",-29.646198,-50.784745,operativo,2,2018,,,0.28,4415040,6181056,10596096,1060,mixto,Low - Medium (10-20%),2.0,Low - Medium (10-20%),2.0,0.0,MEDIO-BAJO: 10-20% del agua comprometida,,local
5733,Vescnet,VESCNET PROVEDORES DO BRASIL,http://www.vescnet.com.br,América del Sur,Brasil,BR,Recife,"Rua Blumenai, 174",-8.108574,-34.919154,operativo,2,2018,,,0.28,4415040,6181056,10596096,1060,mixto,Low - Medium (10-20%),2.0,Low - Medium (10-20%),2.0,0.0,MEDIO-BAJO: 10-20% del agua comprometida,,local
5758,ihor hosting,MAROSNET Telecommunication Company LLC,https://en.ihor.ru,Europa,Rusia,RU,Moscow,"Ugreshskaya st, 2 s147",55.714998,37.694876,operativo,2,2018,,,0.28,4415040,6181056,10596096,1060,mixto,Extremely High (>80%),5.0,Low - Medium (10-20%),2.0,3.0,MEDIO-BAJO: 10-20% del agua comprometida,,local
15283,3HCloud - MIA-2,3HCLOUD LLC,https://3hcloud.com,América del Norte,Estados Unidos,US,Miami,50 NE 9th St,25.782365,-80.19313,operativo,2,2024,,,0.28,4415040,6181056,10596096,1060,mixto,Low - Medium (10-20%),2.0,Medium - High (20-40%),3.0,-1.0,MEDIO-ALTO: 20-40% del agua comprometida,,local
15284,3HCloud - DFW-1,3HCLOUD LLC,https://3hcloud.com/,América del Norte,Estados Unidos,US,Dallas,8435 N Stemmons FWY,32.827345,-96.873974,operativo,2,2024,,,0.28,4415040,6181056,10596096,1060,mixto,Extremely High (>80%),5.0,Medium - High (20-40%),3.0,2.0,MEDIO-ALTO: 20-40% del agua comprometida,,local
15285,3HCloud - SFO-1,3HCLOUD LLC,https://3hcloud.com/,América del Norte,Estados Unidos,US,San Francisco,365 Main St,37.788637,-122.390676,operativo,2,2024,,,0.28,4415040,6181056,10596096,1060,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,local
15286,3HCloud - WAW-1,3HCLOUD LLC,https://3hcloud.com,Europa,Polonia,PL,Warsaw,213 Jerozolimskie,52.154029,21.004326,operativo,2,2024,,,0.28,4415040,6181056,10596096,1060,mixto,Low (<10%),1.0,Low - Medium (10-20%),2.0,-1.0,MEDIO-BAJO: 10-20% del agua comprometida,,local
15287,3HCloud - ALA-1,3HCLOUD LLC,https://3hcloud.com,Asia-Pacífico,KZ,KZ,Almaty,39A Divaeva street,43.240943,76.977475,operativo,2,2024,,,0.28,4415040,6181056,10596096,1060,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,local
15288,3HCloud - WAW-2,3HCLOUD LLC,https://3hcloud.com,Europa,Polonia,PL,Warsaw,21A  Grochowska St,52.236589,21.117365,operativo,2,2024,,,0.28,4415040,6181056,10596096,1060,mixto,Low (<10%),1.0,Low - Medium (10-20%),2.0,-1.0,MEDIO-BAJO: 10-20% del agua comprometida,,local
15290,Zummer - DataCenter,Zummer LLC,http://svols.pro,Europa,Rusia,RU,Tyumen,"Molodezhnaya, 81",57.130306,65.541168,operativo,2,2024,,,0.28,4415040,6181056,10596096,1060,mixto,Low (<10%),1.0,Low - Medium (10-20%),2.0,-1.0,MEDIO-BAJO: 10-20% del agua comprometida,,local
15299,Hosting Data Center Cluj,Orange Romania S.A.,https://www.orange.ro/wholesale/en/hosting/,Europa,Rumanía,RO,Cluj Napoca,Aleea Padin nr 15,46.757677,23.551859,operativo,2,2024,,,0.28,4415040,6181056,10596096,1060,mixto,Low - Medium (10-20%),2.0,Medium - High (20-40%),3.0,-1.0,MEDIO-ALTO: 20-40% del agua comprometida,,local
5813,Area9 Data Center,Area9 IT Solutions,https://www.area9.com.au,Australia,Australia,AU,Winnellie,20 Catterthun Street,-12.429338,130.883111,operativo,2,2018,,,0.28,4415040,6181056,10596096,1060,mixto,Medium - High (20-40%),3.0,High (40-80%),4.0,-1.0,ALTO: entre 40-80% del agua disponible comprometida,,local
5824,BUCT COMMUNICATION,Md. Taskin Mahmood trading as BUCT Communnications,http://www.buctbd.com,Asia-Pacífico,Bangladés,BD,Dhaka,4/A Indira Road Mahabub Plaza,23.758133,90.389314,operativo,2,2018,,,0.28,4415040,6181056,10596096,1060,mixto,Low (<10%),1.0,Low (<10%),1.0,0.0,BAJO: menos del 10% del agua comprometida,,local
5839,QX.Net Lexington,QX.Net,http://www.qx.net,América del Norte,Estados Unidos,US,Lexington,333 West Vine St,38.047912,-84.499563,operativo,2,2018,,,0.28,4415040,6181056,10596096,1060,mixto,Medium - High (20-40%),3.0,Medium - High (20-40%),3.0,0.0,MEDIO-ALTO: 20-40% del agua comprometida,,local
5847,Datacenter Zona 15,"INTERNET TELECOMUNICATION COMPANY DE GUATEMALA, S.A.",http://intertelco.com.gt,América del Norte,GT,GT,Guatemala City,"Edificio Aristos de Reforma, Avenida La Reforma 7-69",14.606753,-90.516257,operativo,2,2018,,,0.28,4415040,6181056,10596096,1060,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,local
5886,UW Steinach,St.Galler Stadtwerke,https://www.sgsw.ch,Europa,Suiza,CH,St. Gallen,Steinachstrasse 49,47.431324,9.384743,operativo,2,2018,,,0.28,4415040,6181056,10596096,1060,mixto,Low (<10%),1.0,Low (<10%),1.0,0.0,BAJO: menos del 10% del agua comprometida,,local
5938,Data Centers ( SERVER.UA ),SERVER.UA LLC,http://server.ua,Europa,UA,UA,Kyiv,Kyiv,50.451263,30.538081,operativo,2,2018,,,0.28,4415040,6181056,10596096,1060,mixto,Low (<10%),1.0,Low - Medium (10-20%),2.0,-1.0,MEDIO-BAJO: 10-20% del agua comprometida,,local
15276,Interphase Data Center New York II,"Interphase Communications, Inc.",https://www.nationwidebandwidth.com/products/colocation/,América del Norte,Estados Unidos,US,New York,85th Avenue,40.74331,-74.007932,operativo,2,2024,,,0.28,4415040,6181056,10596096,1060,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,local
15282,3HCloud - MIA-1,3HCLOUD LLC,https://3hcloud.com,América del Norte,Estados Unidos,US,Miami,36 NE 2nd St,25.775702,-80.193056,operativo,2,2024,,,0.28,4415040,6181056,10596096,1060,mixto,Low - Medium (10-20%),2.0,Medium - High (20-40%),3.0,-1.0,MEDIO-ALTO: 20-40% del agua comprometida,,local
2510,EOT Exchange,ilario sp. z o.o.,http://eot.pl,Europa,Polonia,PL,Szczecin,Ziemowita 10D,53.460027,14.589515,operativo,2,2016,,,0.28,4415040,6181056,10596096,1060,mixto,Low (<10%),1.0,Low - Medium (10-20%),2.0,-1.0,MEDIO-BAJO: 10-20% del agua comprometida,,local
5246,X2nSat Petaluma,"X2nSat, Inc",https://www.x2nsat.com,América del Norte,Estados Unidos,US,Petaluma,"1310 Redwood Way, Ste C",38.274793,-122.666564,operativo,2,2018,,,0.28,4415040,6181056,10596096,1060,mixto,Medium - High (20-40%),3.0,Medium - High (20-40%),3.0,0.0,MEDIO-ALTO: 20-40% del agua comprometida,,local
5263,Linhares Serviços Online LTDA EPP,Linhares Serviços Online LTDA EPP,http://www.linharesonline.com.br/,América del Sur,Brasil,BR,Linhares,"Avenida Governador Jones dos Santos Neves, n° 1083, bairro Centro",-19.399828,-40.067775,operativo,2,2018,,,0.28,4415040,6181056,10596096,1060,mixto,Low (<10%),1.0,Low - Medium (10-20%),2.0,-1.0,MEDIO-BAJO: 10-20% del agua comprometida,,local
5279,Internet For Business Limited,Internet For Business Ltd,http://www.ifb.net,Europa,Reino Unido,GB,Aberdeen,54 Hareness Road,57.115441,-2.078678,operativo,2,2018,,,0.28,4415040,6181056,10596096,1060,mixto,Low (<10%),1.0,Low - Medium (10-20%),2.0,-1.0,MEDIO-BAJO: 10-20% del agua comprometida,,local
5287,Data Communications Port Louis,Data Communications Limited DCL,http://www.dcl.mu,África,MU,MU,Port Louis,Angle MGR Gonin Mgr. Gonin,-20.164743,57.506937,operativo,2,2018,,,0.28,4415040,6181056,10596096,1060,mixto,Sin dato (sin cuenca),-1.0,NoData,-1.0,0.0,SIN DATO,,local
5326,Wave Data Centers San Francisco,Wave Division Holdings,http://www.wavesholesale.com,América del Norte,Estados Unidos,US,San Francisco,200 Paul Ave,37.723698,-122.398056,operativo,2,2018,,,0.28,4415040,6181056,10596096,1060,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,local
2571,Forsythe Data Centers,Forsythe Data Centers,http://datacenters.forsythe.com/,América del Norte,Estados Unidos,US,Elk Grove Village,1441 Touhy Ave,42.00687,-87.96457,operativo,2,2016,,,0.28,4415040,6181056,10596096,1060,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,local
5149,Vision247 - Chiswick Datacenter,Vision247,http://www.vision247.com,Europa,Reino Unido,GB,London,"566, Chiswick High Road",51.494725,-0.274793,operativo,2,2018,,,0.28,4415040,6181056,10596096,1060,mixto,High (40-80%),4.0,Low - Medium (10-20%),2.0,2.0,MEDIO-BAJO: 10-20% del agua comprometida,,local
15448,Digital Realty Paris PAR13,Digital Realty,https://www.digitalrealty.fr/data-centers/emea/paris/par13,Europa,Francia,FR,Les Ulis,14 rue de l'Orme à Moineaux,48.675347,2.203185,operativo,2,2024,,,0.28,4415040,6181056,10596096,1060,evaporativa (agua),High (40-80%),4.0,Medium - High (20-40%),3.0,1.0,MEDIO-ALTO: 20-40% del agua comprometida,,local
241,UNITED COLO GmbH / NGZ-Server.de Coburg,UNITED COLO GmbH,http://www.unitedcolo.de,Europa,Alemania,DE,Coburg,Sonntagsanger 1,50.254995,10.95877,operativo,2,2010,,,0.28,4415040,6181056,10596096,1060,mixto,High (40-80%),4.0,Medium - High (20-40%),3.0,1.0,MEDIO-ALTO: 20-40% del agua comprometida,,local
246,Looking Glass Networks NYC Node,Looking Glass Networks,http://www.lglass.net,América del Norte,Estados Unidos,US,New York,150 Varick Street,40.726019,-74.00536,operativo,2,2010,,,0.28,4415040,6181056,10596096,1060,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,local
256,ServerCondo-219 Albuquerque,"IXNM, INC.",http://www.ixnm.net,América del Norte,Estados Unidos,US,Albuquerque,219 Central Ave NW,35.084663,-106.650102,operativo,2,2010,,,0.28,4415040,6181056,10596096,1060,mixto,Extremely High (>80%),5.0,Medium - High (20-40%),3.0,2.0,MEDIO-ALTO: 20-40% del agua comprometida,,local
259,MCI Stockholm (Kista),"Verizon Communications, Inc.",http://www.verizonbusiness.com/se/,Europa,Suecia,SE,Stockholm,Torshamnsgatan 27,59.406342,17.953487,operativo,2,2010,,,0.28,4415040,6181056,10596096,1060,mixto,Low (<10%),1.0,Low - Medium (10-20%),2.0,-1.0,MEDIO-BAJO: 10-20% del agua comprometida,,local
261,Lumen Duesseldorf,Colt Technology Services Group,http://www.lumen.com,Europa,Alemania,DE,Düsseldorf,In der Steele 35,51.18875,6.86597,operativo,2,2010,,,0.28,4415040,6181056,10596096,1060,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,local
269,BUCH-Facility Bucharest,IPSERV,http://www.ipserv.ro,Europa,Rumanía,RO,Bucharest,23-25 Nerva Traian,44.419772,26.115913,operativo,2,2010,,,0.28,4415040,6181056,10596096,1060,mixto,High (40-80%),4.0,Medium - High (20-40%),3.0,1.0,MEDIO-ALTO: 20-40% del agua comprometida,,local
2495,St.Dominic Monastery,Horyzont Technologie Internetowe sp.z.o.o.,http://www.horyzont.net,Europa,Polonia,PL,Poznan,ul. Tadeusza Kosciuszki 99,52.411442,16.920731,operativo,2,2016,,,0.28,4415040,6181056,10596096,1060,mixto,Medium - High (20-40%),3.0,Low - Medium (10-20%),2.0,1.0,MEDIO-BAJO: 10-20% del agua comprometida,,local
5339,Vozelia Telecom Madrid,Vozelia Telecom SL,https://www.vozelia.com/es/en/cloud-computing/,Europa,España,ES,Madrid,"Avenida de Manoteras 22, Oficina 73-74",40.487315,-3.667491,operativo,2,2018,,,0.28,4415040,6181056,10596096,1060,mixto,Extremely High (>80%),5.0,High (40-80%),4.0,1.0,ALTO: entre 40-80% del agua disponible comprometida,,local
